error
0.688174
0.9044863
1.0914011
1.1801444
0.9697216
1.13765
1.1402634
1.3195488
0.9742173
1.3892095
1.3050276
0.98556197
0.6264374
0.5870145
0.8540483
0.58131546
0.7888025
0.7652688
0.8518858
0.561597
0.5128356
0.55612195
0.5253767
1.1790947
0.9224789
0.5343622
1.4472169
0.5823373
0.6224037
0.86139435
0.60315675
0.65423244
0.72921616
0.92393506
0.87073106
0.93370557
1.0533221
0.8151545
0.690794
0.8623949
0.7057675
0.8695245
1.651413
0.65792674
0.63366795
0.8029039
1.0544
0.901399
1.0143806
0.8235072
0.65682125
0.6527092
0.79118603
0.9094762
0.67588246
0.88539183
0.6928103
0.6541041
0.5756079
0.5142884
0.60334235
0.6543072
0.6427225
0.86171645
0.80958545
0.6136291
1.1000103
1.1108516
1.3785619
1.4153581
0.76363486
1.6870431
1.0111421
0.5754195
0.70127255
0.86200124
0.7424045
0.45912486
0.89098155
0.8777346
0.76542836
0.99745053
0.82926226
1.4444084
0.66116965
0.84170747
0.88098073
1.0785103
0.91561973
1.2640849
0.7584887
0.7228581
0.9851346
0.93084943
1.2861229
0.63927776
0.666003
1.1291668
0.77773005
0.6096406
0.8395809
0.59015256
1.332187
0.84101766
0.9024655
1.1463735
1.2921954
1.353071
1.2438387
0.8582513
0.61881024
0.7643217
0.95757854
1.0725023
0.945658
0.54367954
1.0674084
1.0313251
0.7085894
0.46851763
0.7417683
1.4009632
1.0138738
0.83697164
1.1509048
0.99764377
0.478423
0.8220481
0.473814
0.72317
0.74090856
0.73115027
1.9675912
1.016536
0.5690929
1.0938115
1.5357888
1.7425778
2.2374947
1.2575284
1.2073972
0.5765095
0.8883756
1.0890768
0.79860383
1.0099189
1.2291487
0.93609196
5.469318
0.7971018
0.86899704
0.66598463
1.0038557
0.73522604
0.6131244
0.63935506
0.60911274
2.0127916
0.99239016
1.2812299
0.6554588
0.86724454
1.5795225
1.0226705
0.74824494
1.3297738
1.0690821
0.7984401
0.99634796
1.1874717
0.8556716
0.90571254
0.88228565
1.1250577
0.62445855
2.0290449
1.8644141
0.77983993
1.051548
0.64504963
0.8587387
0.7949924
0.8980468
0.62551075
0.7592826
0.9350675
1.2521722
0.6609893
0.6124844
0.6415547
0.79114443
0.65674037
0.85035825
1.7901721
1.5433979
1.822509
3.166098
0.66888976
0.9290783
1.145648
0.63269204
0.8616313
0.62802094
0.8798631
0.59661424
0.99267906
1.2275546
0.8138786
1.1394328
1.6230929
0.8811936
0.7605944
0.556334
0.5405091
0.68916196
0.6110901
0.6811101
0.5667698
0.7577891
1.1884173
0.766594
0.6951355
0.61617684
0.54768145
0.7741473
1.3635428
0.65379876
0.48987535
0.68346924
1.0890305
0.84836507
0.54110986
0.62120014
1.0897993
0.8630016
0.7321339
0.8869966
0.65923524
0.77755535
1.716785
0.8851714
0.9192943
0.7442543
0.94378394
0.8107551
1.519064
1.300779
1.5480238
0.6900412
1.1004843
1.2566776
0.77808845
2.2267344
0.814784
0.5336881
1.100442
1.0404757
1.5265324
0.6607142
0.7206089
1.0800989
0.7573791
0.9977146
1.0076892
0.98828864
0.82105047
1.540046
0.9173758
0.42933756
0.6082199
0.81525576
0.72129124
1.2326484
0.7735348
0.62208164
0.66329557
0.54488665
0.82415646
0.93663454
1.0801259
0.6644426
0.77849215
0.48228815
1.4262134
0.9834675
0.74998796
0.93309855
0.6835002
0.7765476
0.72859806
0.6498672
0.8287912
0.67801434
0.47864506
0.641715
0.3660994
