true_energy
5.6207013
3.9241698
0.954405
23.836273
15.529647
1.3941892
15.529647
15.529647
16.31853
16.68066
4.2396193
18.007889
484.52963
18.007889
1.0476174
2.4498806
1.3253229
16.878918
5.8203874
12.934761
12.41672
43.568867
43.568867
43.568867
0.8057897
2.1599827
4.063994
35.326138
16.043236
35.326138
15.642331
15.642331
12.825912
402.5029
402.5029
402.5029
4.388006
3.104057
2.4192674
11.135593
7.866958
137.9579
137.9579
22.119474
2.3864522
142.90108
7.732138
7.732138
13.093575
13.093575
12.6374
20.45905
6.933978
104.28912
104.28912
104.28912
99.51652
99.51652
99.51652
21.102064
21.102064
21.102064
9.042286
21.102064
23.663288
474.03955
7.9808154
24.2867
24.2867
16.955927
27.080853
1.1240203
68.701004
68.701004
68.701004
1.9092808
35.976223
35.976223
35.976223
9.829635
9.829635
9.829635
3.7405121
1.8892816
21.05306
71.74195
21.05306
71.74195
117.62571
8.243925
8.243925
8.243925
29.626005
29.626005
4.21896
4.21896
1.7630038
15.410669
16.043236
16.043236
16.043236
22.77
0.15132895
0.45377544
30.200151
30.200151
11.54059
60.25569
60.25569
60.25569
4.3735642
4.3735642
3.6428826
16.817762
31.38158
31.38158
31.38158
17.6404
112.30056
13.17403
50.77107
88.0025
20.990767
8.089346
8.089346
3.9031575
3.9031575
64.150314
64.150314
64.150314
19.855473
19.855473
4.48251
3.1305327
40.640984
40.640984
40.640984
16.23081
44.374496
44.374496
5.016413
11.736881
10.465574
10.465574
3.4620643
16.116154
7.5573187
6.912297
4.1999893
1.753754
6.407084
3.2607567
11.507978
0.5335637
34.169853
34.169853
0.9032191
337.3766
7.2608275
2.1965675
9.029907
12.107312
1.0844034
48.083656
48.083656
97.813034
97.813034
9.737849
9.285275
0.7596991
8.552741
25.968538
25.968538
25.968538
16.790392
0.9603028
18.287973
15.615958
488.42017
488.42017
488.42017
488.42017
8.409327
3.1461918
9.769113
1.7417727
12.564306
12.564306
5.941658
228.15541
1.6181539
3.7623153
31.56112
37.374226
33.679684
3.5703495
2.7690434
10.869569
10.869569
3.4508145
53.271664
53.271664
53.271664
53.271664
53.271664
53.271664
53.271664
43.80887
43.80887
43.80887
13.704016
43.80887
43.80887
45.89183
7.118247
26.177511
26.177511
26.177511
55.631996
55.631996
2.9614644
2.9614644
1.5104506
29.203838
25.6888
161.4628
161.4628
11.775789
21.363832
16.988789
7.665878
79.48108
79.48108
79.48108
79.48108
8.164511
14.169129
14.169129
432.87442
5.245485
17.53234
127.31598
7.4411836
109.44915
109.44915
109.44915
173.91896
173.91896
173.91896
173.91896
4.805752
41.619835
4.0763044
5.9929147
8.500411
18.428993
38.043415
4.2356963
1.4679853
3.6995132
3.6995132
29.752356
6.918821
29.752356
14.533723
97.330444
2.3146584
65.31068
5.9990673
5.9990673
14.770706
29.141087
66.09569
159.00018
6.7460155
0.49006307
18.362816
50.520187
50.520187
50.520187
50.520187
13.1738
36.022945
36.022945
4.540721
124.41735
399.75757
399.75757
399.75757
3.9021015
7.961481
42.048527
42.048527
42.048527
2.556514
231.98677
37.8787
37.8787
37.8787
37.8787
37.8787
118.67975
14.770706
14.770706
20.179823
14.770706
3.856702
252.09949
252.09949
9.332413
6.750893
6.750893
31.595776
15.420143
15.420143
15.420143
3.2155337
15.54676
4.602321
27.373262
27.373262
27.373262
27.373262
6.3527913
27.373262
27.373262
13.565078
21.05306
20.681667
298.19095
298.19095
12.225793
8.54102
5.6771984
27.080853
1.045963
58.290688
58.290688
58.290688
4.487745
3.18703
14.7668
50.934772
50.934772
35.95715
35.95715
63.135616
63.135616
92.274445
20.055191
20.055191
20.055191
477.78262
3.4922178
3.8802564
8.876034
61.655014
11.858791
6.1647334
14.245496
14.245496
7.525234
7.525234
14.37219
28.374397
1.9851563
32.304276
237.41225
237.41225
237.41225
35.71254
35.71254
0.93667644
5.448088
5.448088
4.134782
10.72676
43.403034
43.403034
355.91412
355.91412
355.91412
7.439755
4.2109027
6.072496
53.343716
3.5187814
5.6005692
39.076344
8.107975
8.107975
134.33806
134.33806
16.847692
316.6431
11.929068
11.929068
4.6849823
168.35469
168.35469
1.2374743
16.061523
5.816537
23.594994
6.918821
6.918821
31.028666
71.617424
71.617424
77.40444
77.40444
2.8814142
5.345123
29.804817
30.133802
116.63532
116.63532
116.63532
4.6745048
6.588898
0.61038065
192.28526
87.03263
87.03263
87.03263
87.03263
87.03263
86.46386
13.619235
139.46442
21.299809
139.46442
139.46442
130.88521
139.46442
139.46442
139.46442
16.458601
61.294273
61.294273
61.294273
61.294273
23.74007
225.76889
75.668015
1.9635868
15.037938
22.176214
4.3235116
109.37822
60.174866
60.174866
84.51952
84.51952
8.440152
84.51952
84.51952
8.440152
2.5804749
4.1063156
13.274876
13.274876
13.274876
17.916874
4.717666
4.717666
3.98858
13.927457
13.927457
57.235744
57.235744
29.766157
46.904686
11.614566
28.267004
5.45494
43.94624
2.4237826
15.652987
6.186301
28.503098
53.70486
53.70486
118.49543
192.28526
7.6315665
147.06746
147.06746
147.06746
147.06746
147.06746
147.06746
32.534153
32.534153
32.534153
32.534153
8.511664
8.511664
196.2552
196.2552
196.2552
196.2552
196.2552
196.2552
148.27142
148.27142
6.0397053
6.0397053
5.4521084
101.07756
16.953815
6.4231925
5.1867304
7.2630963
13.0597725
13.0597725
13.0597725
13.0597725
13.0597725
5.0286784
18.54693
64.24329
64.24329
64.24329
17.581263
17.581263
11.418699
11.418699
44.911964
48.018787
48.018787
48.018787
10.893714
8.29505
445.4962
7.2608275
7.2608275
5.757693
3.5822735
88.0025
88.0025
88.0025
4.526553
26.718807
4.4111986
7.7077146
37.163795
22.201965
52.500694
4.5098658
11.056416
8.057202
8.057202
14.405181
136.07898
9.960852
38.95361
6.3436923
14.617605
4.0801725
28.846798
28.846798
28.846798
28.846798
2.9085078
7.2768784
31.123474
31.123474
27.209774
12.213419
8.179505
8.179505
3.2211611
18.97948
3.6345754
5.894747
5.894747
14.689003
9.890143
6.60717
337.3766
337.3766
337.3766
11.792882
11.792882
4.13003
3.644504
7.2760386
16.177563
16.177563
4.450797
6.1275134
21.933023
34.299194
34.299194
4.3512516
46.06974
4.074678
4.5540056
264.7699
264.7699
264.7699
264.7699
264.7699
10.611004
6.0273347
15.694165
15.694165
15.694165
286.23135
94.437584
3.7339272
11.514195
136.07898
136.07898
42.75153
4.0304027
42.75153
18.763884
10.441736
16.988789
18.303696
0.17782523
108.218376
108.218376
108.218376
108.218376
98.181244
148.66417
21.898874
21.898874
0.14477327
237.58044
237.58044
237.58044
237.58044
4.3512516
4.3512516
4.3512516
6.007315
6.007315
6.3185234
14.492303
5.8593206
1.7036861
16.495218
16.495218
9.346811
2.5489945
26.06178
139.0243
26.06178
16.697742
17.601427
17.601427
17.601427
8.373339
10.598615
13.968979
74.60637
74.60637
309.02127
309.02127
6.2748446
15.149172
15.149172
477.78262
477.78262
477.78262
94.29259
7.6602893
3.9366415
10.019137
32.49578
32.49578
7.4922805
2.6842108
483.75967
483.75967
149.54956
5.7239065
2.464537
