error
0.20273687
0.44690934
0.48172453
0.7512676
0.5491156
0.69625616
0.6973465
0.6569552
0.6072606
0.50446254
0.63506615
0.3983588
0.2938972
0.36513275
0.35746258
0.36417717
0.42233762
0.36160424
0.38376945
0.30328357
0.25404948
0.3201774
0.26654714
0.75269836
0.42331806
0.27109978
0.6928341
0.33096045
0.36308074
0.39943883
0.33850935
0.38388035
0.4608796
0.5044501
0.42561075
0.49209443
0.51369447
0.32472098
0.42274222
0.520927
0.36177602
0.48500517
0.3700804
0.34677383
0.30885354
0.48910925
0.39904338
0.30564833
0.8388944
0.33112907
0.35570297
0.29522878
0.35863304
0.391324
0.26998153
0.37290704
0.30659142
0.29121423
0.35121194
0.28526086
0.37646207
0.3092099
0.33318844
0.45333385
0.3344864
0.3141084
0.3979622
0.53087884
0.5366262
0.77949977
0.25492075
0.949743
0.51290995
0.3260553
0.34454772
0.5079843
0.4384911
0.31199
0.36198768
0.4073426
0.39406
0.45132366
0.43869954
0.53929687
0.28516546
0.45738852
0.3932501
0.52412355
0.38261726
0.37939835
0.3522089
0.4392784
0.33460763
0.37148482
0.36397627
0.31301472
0.38243678
0.45942473
0.3161108
0.32813618
0.4533009
0.35308883
0.52742594
0.46786797
0.56042564
0.47629806
0.71686536
0.6167402
0.47234908
0.3212013
0.35359424
0.34820268
0.3973323
0.33499905
0.5212113
0.38278025
0.32524368
0.59550065
0.3512269
0.29619884
0.38747126
0.47240898
0.46854138
0.54211366
0.66814953
0.3912212
0.24206693
0.4290676
0.2580542
0.4151878
0.33353427
0.22131759
0.85524446
0.47619715
0.2851897
0.2908083
0.6636427
1.0037621
1.0021107
0.7055544
0.5274327
0.27412432
0.5841216
0.5890071
0.4453939
0.26729754
0.4575166
0.33415547
1.1253315
0.42300797
0.39416632
0.32252356
0.3721526
0.26054054
0.35291225
0.33247674
0.3139657
0.768987
0.38107467
0.64637136
0.38559118
0.45519853
0.27488974
0.42636284
0.48099875
0.43046823
0.48845363
0.40502265
0.26104614
0.5560764
0.47606608
0.4255429
0.35835862
0.59707993
0.37002623
0.67907846
0.63406914
0.5086371
0.35668176
0.33187103
0.36503664
0.40891033
0.38999042
0.28786892
0.38856864
0.4481354
0.4640045
0.3445609
0.39525223
0.31701913
0.27940086
0.43051928
0.43860716
0.4936578
0.49853647
0.6226407
0.34808585
0.30849668
0.3922705
0.5195594
0.26063555
0.3194873
0.3613181
0.36843085
0.3924474
0.36926922
0.42350885
0.43711606
0.32331115
0.26286757
0.40855384
0.38808706
0.3232019
0.22842933
0.34652975
0.34146637
0.25342363
0.24515653
0.44778314
0.29024667
0.34997004
0.36708987
0.36252254
0.3268275
0.40174302
0.5065307
0.26439467
0.26847935
0.3850473
0.5175721
0.39269862
0.2711241
0.27531365
0.37903687
0.6153868
0.36413404
0.306259
0.39048967
0.36551723
0.53909457
0.318693
0.46136582
0.274128
0.33473572
0.37512457
0.6921527
0.7190286
0.32939044
0.36667484
0.45566887
0.5297214
0.33416435
1.5620693
0.5225731
0.3269797
0.71214473
0.4610966
0.40692285
0.3740098
0.51344085
0.5130745
0.31167626
0.59036446
0.55407643
0.42298296
0.29535022
0.6630983
0.49711204
0.29739687
0.28452367
0.30727085
0.4169344
0.31550467
0.3295579
0.39679852
0.3530644
0.31809855
0.34344777
0.26602474
0.47393265
0.29068822
0.5202468
0.27856034
0.68748766
0.40234378
0.29510075
0.5060564
0.37165734
0.28001913
0.49364072
0.38378116
0.44454107
0.3374702
0.33143717
0.30498016
0.26792875
0.23018515
0.4529506
0.4276065
0.4898856
0.27924955
0.32717538
0.2371874
0.23865308
0.34525543
0.5945511
0.39905092
0.30110735
0.5794713
0.22899194
0.45278645
0.19738063
0.36625645
0.468713
0.28569445
0.42676836
0.5673233
0.33393142
0.4414842
0.34304875
0.4686702
0.395055
0.44788972
0.5229626
0.8028909
0.29035738
