predicted_proba_original,predicted_proba_improved,event_type
0.34153727670837064,0.5469260683635988,1
0.8150941906164085,0.8008095856523753,1
0.4639615299005633,0.8585856279149382,1
0.9405081823055654,0.9241790381740488,1
0.4815076766429007,0.8582931605073506,1
0.7426541381466923,0.5770995344167276,1
0.821213198382206,0.8642990176006501,1
0.4433341889681618,0.8769156037153928,1
0.7070188902607384,0.9268775471368581,1
0.8224657620132396,0.7290986120600015,1
0.7938378661943182,0.18449988847391835,1
0.8689165703778511,0.9021616901921885,1
0.7661902481112876,0.3414273900162273,1
0.9399660087810642,0.9353830060356987,1
0.6712964340537642,0.8195049395503864,1
0.7444843982853524,0.9281231775777851,1
0.5911977688437042,0.43268060135919834,1
0.8920706563374629,0.28074470582246003,1
0.7340200194111172,0.8494948460842542,1
0.5209866786439417,0.6308204639257897,1
0.5902237619344778,0.8992635308279024,1
0.5790699593556989,0.5096812133129501,1
0.6568796915975907,0.947004865709439,1
0.7806248132790783,0.9127408590753613,1
0.5480700734655294,0.8438727461501395,1
0.6684938386582278,0.6803788154108038,1
0.9126291262967432,0.9485407391861217,1
0.5011135392311288,0.6881627527829322,1
0.7830923231470076,0.9564376960067493,1
0.8289448614380005,0.5687999299130919,1
0.7412405597110576,0.6259750728585934,1
0.8068105854212193,0.8422565584351623,1
0.7370431081730545,0.7850533603531882,1
0.929294873414393,0.8950706404291776,1
0.8697819227421749,0.8425750481428318,1
0.7020746755302015,0.9121364957624105,1
0.7615368208034158,0.14483136764103316,1
0.7178857639400326,0.5852899932071447,1
0.7454526820709846,0.9678207001342461,1
0.4303645898557473,0.17815135989962932,1
0.8064991527937171,0.6871771396093892,1
0.8905756178581505,0.5273018080767735,1
0.8327520616054339,0.7603134386415077,1
0.09524136495711406,0.3519965660381019,1
0.8016290865307087,0.7980639591729409,1
0.6749174380347024,0.7509908483097288,1
0.1399183444211516,0.18332196881391005,1
0.7471828197779213,0.780006233332085,1
0.7093421935511733,0.7248095565487397,1
0.9599983405763028,0.8032755626828467,1
0.7734704820354534,0.5435495025734783,1
0.24046899270101627,0.5011912057133047,1
0.2731568028738988,0.43692549840065903,1
0.5256435955602862,0.922400397001577,1
0.8893331362445105,0.8728203328644103,1
0.7336823569114677,0.8285852087260471,1
0.2985749366450642,0.43775946062969884,1
0.7376798724554461,0.6871778793932645,1
0.7766161715432056,0.8163296245751976,1
0.7364158487514382,0.8050169400691765,1
0.9435785175632724,0.8978879289949218,1
0.9186786851771016,0.9077954034999118,1
0.9064997410813197,0.9117627254057737,1
0.5982680922010964,0.8463777787043493,1
0.8549789568205355,0.3751579340545916,1
0.9388614287061688,0.8366577722507074,1
0.5586659941824024,0.38427727193787026,1
0.6893075381131182,0.5662735375631496,1
0.8037492686573402,0.9037664073856747,1
0.8190537792776047,0.7594144939139076,1
0.5577399135889871,0.7277083202312796,1
0.6840999642767052,0.6427686551686427,1
0.854714730991454,0.7912598289552549,1
0.9104983043289947,0.839342903966213,1
0.7601983384563712,0.33957548430755824,1
0.927157658229209,0.835945230681159,1
0.8556178774673522,0.7386835819207899,1
0.9173062866037669,0.8845699161804049,1
0.9414943587114639,0.8432366742333928,1
0.6122913515380495,0.6442092067558035,1
0.22870018997414582,0.27581614147930705,1
0.2407630947855891,0.14303949192773463,1
0.8691141931033901,0.890752147053504,1
0.6968986328686649,0.8678775972795121,1
0.8834317655942141,0.8939374848500434,1
0.7833053335621787,0.39408963021625576,1
0.6594503163183552,0.6359067761034132,1
0.48310593301258714,0.9424489107832088,1
0.7579706030416898,0.8179613822743482,1
0.3677295892236552,0.596682029023763,1
0.6218911828164018,0.8910268994485372,1
0.766654271183402,0.8467996812211362,1
0.9042106233957854,0.8747446017760511,1
0.4973975862807371,0.25558512209961076,1
0.8635443932870669,0.8496961797160264,1
0.8301873683385829,0.8582670821460777,1
0.8137863577763942,0.6761581228393518,1
0.8037323495066886,0.33323820303324786,1
0.7749938309186041,0.6016602273478603,1
0.9014500129559893,0.28784527926790326,1
0.8188068616004363,0.7076438024889182,1
0.36333426805081465,0.34404566769035855,1
0.34238584237958725,0.4324940032056523,1
0.1587091231634259,0.33035042287083277,1
0.9220976599697153,0.9022912800893684,1
0.7984275879059272,0.8257589030772927,1
0.6971817331882445,0.5634590934688524,1
0.42513609121790435,0.44078600729099127,1
0.537569462371505,0.4472019162329203,1
0.2898509556365519,0.3038117517476354,1
0.5602802812294325,0.6451500114450688,1
0.8682036671194803,0.5831788042840682,1
0.7171592579390885,0.8540529723453699,1
0.9039464556304014,0.8901499691167271,1
0.2152887444146808,0.3446119467988084,1
0.23873559633804584,0.14740574681537436,1
0.1756115671656018,0.6134005956927102,1
0.7919475923792908,0.879285782032514,1
0.712724898026549,0.4411594094368575,1
0.771731288869949,0.4292434629682218,1
0.3038546960285531,0.3241440642971483,1
0.5279230213185145,0.6697319095936852,1
0.7408495480679084,0.8763760077087401,1
0.9275676874069635,0.6808207000149815,1
0.27891937584882975,0.39931536778725046,1
0.7771972604337113,0.9450573503289118,1
0.701679538593492,0.90817667009205,1
0.30120776775631475,0.2791287773380573,1
0.31010011710277635,0.39637514195264095,1
0.47584052875054644,0.22081807691693028,1
0.7351320175079359,0.46610108956471186,1
0.9094448684831398,0.9025761343882607,1
0.5426160545123611,0.495547450426423,1
0.9410145535143785,0.8054535932230484,1
0.9553302889891897,0.9621974830398566,1
0.926343871691225,0.7852162729572939,1
0.7692256408354267,0.7894113433685824,1
0.7854917181397261,0.3644772692318039,1
0.48010928473372827,0.7239459546268416,1
0.7710734022744962,0.44889850108889284,1
0.8507397123578406,0.8188917377895651,1
0.9022019614728088,0.7537585409926758,1
0.6549130516052051,0.4047946803885062,1
0.6924432583446002,0.4549992493556709,1
0.2588307968093118,0.22512423507674273,1
0.920949694927464,0.9378045161233376,1
0.5746244793432377,0.8473775337026036,1
0.8229124940157279,0.7768149590292767,1
0.9360566072012666,0.5914369335748206,1
0.9352084942217763,0.7314344047638761,1
0.2767471642521726,0.6494864693437767,1
0.832738630867114,0.9383236491003349,1
0.935801735243616,0.8617832485304631,1
0.5423369876300789,0.9135062884835352,1
0.8705501495685677,0.7322188769529209,1
0.813110737364518,0.5113712280814469,1
0.10026808968183759,0.08487386710660585,1
0.9198819287154758,0.5777439442713882,1
0.9181219064570619,0.5564331095943622,1
0.9447265447794355,0.21194279163323565,1
0.6965881332600101,0.6762307685255172,1
0.8167838954670917,0.43582634682863913,1
0.7154796507446859,0.7489912927776875,1
0.4611739525896678,0.42587051544536536,1
0.4764864591346669,0.7993208085678022,1
0.18099792088379688,0.8421213713762097,1
0.9499201000207708,0.9613443342299967,1
0.505443215417823,0.20245548714952574,1
0.8808173314011745,0.36664544334665633,1
0.8599007162857778,0.8363323489627164,1
0.9154867225950745,0.7321067763692528,1
0.504826218326823,0.7603920668679407,1
0.5462790209309408,0.11403386268388281,1
0.3607754534490947,0.18065376674040365,1
0.415429119656234,0.8664040567807525,1
0.6306225932582161,0.622374818371855,1
0.9687797641336543,0.8090235188842905,1
0.8769923345228734,0.9348634535777759,1
0.884379719204923,0.8590497786058904,1
0.35053300258668335,0.5303002493117179,1
0.6783899503725095,0.9270414092043774,1
0.8583166121039002,0.5021653724652585,1
0.9348208593733689,0.8305849977340809,1
0.9250940258519991,0.9072957316694086,1
0.595948115264357,0.517067144474089,1
0.914125244691432,0.9810410672102234,1
0.7433379811025356,0.3860044538364253,1
0.9558411514078852,0.7754597370491593,1
0.9873463495695762,0.948710069827193,1
0.8514240246532817,0.5833279317584076,1
0.8268484624322402,0.8643415067619843,1
0.8175975041107768,0.848401532998444,1
0.858312241334409,0.8322550302307627,1
0.80327156261562,0.7030739388163925,1
0.8831406421800585,0.7727497801765929,1
0.8538336904959025,0.3410075079320751,1
0.9578058651007677,0.3472022678160311,1
0.9433599833668919,0.96714589864017,1
0.4765131841323763,0.5660831925197644,1
0.49205413220617755,0.516482944388024,1
0.22923442491270205,0.5079004368470431,1
0.2970128464523791,0.39372402204880685,1
0.9395099992367067,0.8972678050997769,1
0.21829126228944762,0.6123525173769316,1
0.13990681134937558,0.3133974808802061,1
0.932807885486377,0.9882620454107296,1
0.9364772195163734,0.900152062376783,1
0.8259317887776461,0.9105098350741402,1
0.977311978831079,0.9743505271398273,1
0.3098051602154325,0.21742115664618353,1
0.4149564392208276,0.24914720850694114,1
0.95110067241347,0.905574488891791,1
0.31069867822363234,0.40317702103145814,1
0.41121794242555,0.598662118552709,1
0.7791306556809083,0.8554181262295377,1
0.6781359582674403,0.856028369285783,1
0.262477874823371,0.8475702839848128,1
0.6082962935007651,0.49777096814660127,1
0.6535285811495857,0.46584584925617883,1
0.9534113348120448,0.8475907826804072,1
0.9205818865623246,0.9436872111458884,1
0.604533013260918,0.7273658969029446,1
0.9141024877461335,0.9425648011230827,1
0.20763157985420058,0.206662922162383,1
0.6972459070854886,0.45369007533166666,1
0.6803174880594689,0.6590926751535546,1
0.273851065145057,0.8292115358327407,1
0.9538691325507394,0.8792980523399899,1
0.7427144411894525,0.9348905462553431,1
0.8560517575546495,0.7637359610231377,1
0.66059716209086,0.9218404809898221,1
0.9818230682715976,0.9821741128817788,1
0.711767638654741,0.39397221263945803,1
0.7644488945452141,0.8000632922157176,1
0.31142497713560446,0.4461285340208841,1
0.8507412138342794,0.3882156457037727,1
0.8836568050145714,0.8559684476753803,1
0.5627249363076089,0.35894508213040277,1
0.9509741816258032,0.028980567213879233,1
0.8012294291305427,0.8527529987860027,1
0.3898065124267528,0.6853329817810045,1
0.6829465655849404,0.7577883861206861,1
0.7131255291189607,0.8615961803955854,1
0.8989722672650045,0.9156386694422359,1
0.9811089393063075,0.856089287704458,1
0.7095147045522429,0.8765307009264974,1
0.9427203382127693,0.5004135327465332,1
0.616913905902392,0.9738655432794734,1
0.8405510891745167,0.8042403509888202,1
0.7237095064396993,0.6077615483324693,1
0.6271908467612267,0.5814067137224348,1
0.9474513830817033,0.6099496905522711,1
0.37301977680922505,0.9672050541907353,1
0.8129919218282003,0.9691745470984636,1
0.11981784359455082,0.34244944338880745,1
0.87728810365076,0.93186927910085,1
0.7828045589327125,0.9396658283529835,1
0.6737009519516899,0.8271718382970752,1
0.48623228991657713,0.21384531911505925,1
0.9503073821866513,0.9086407330174331,1
0.3930951426500257,0.6822051385145173,1
0.8783824823132371,0.7625338657530092,1
0.6808459592394749,0.8783399607462968,1
0.9254402696403468,0.7754528344564894,1
0.8389175774203502,0.6080125557078655,1
0.9051947558494742,0.6543538011038117,1
0.901804399021624,0.9801155628755969,1
0.11989149980080788,0.3777454623215511,1
0.7119656966379323,0.8416955923413164,1
0.8172455652397539,0.7468534656399022,1
0.7704390093199553,0.7843182182319094,1
0.6127101696214191,0.5033198136433849,1
0.41751162915221834,0.5030913038240381,1
0.8919985719954441,0.9275866552849591,1
0.9002015069986591,0.8749736437660797,1
0.8064600701223044,0.29897435896021113,1
0.9603687638874341,0.8117167252883665,1
0.8353317787707636,0.9313508097486748,1
0.5132343607316235,0.3022182760971815,1
0.6848484185895579,0.9324471280335708,1
0.2643670511783807,0.8683048717851345,1
0.8684891935406232,0.8372491310764169,1
0.3566366745667273,0.16814980801537582,1
0.9020666909563608,0.7938625129399849,1
0.9705923410352975,0.9858857779901257,1
0.8730652826999282,0.9286662558045334,1
0.7189743221814858,0.765067943865741,1
0.645847469377762,0.8873639151814714,1
0.8835225743829269,0.7546041472232994,1
0.8896209615881301,0.847133251706006,1
0.9553751137881211,0.795347602806519,1
0.9394971818929786,0.9396600208412602,1
0.9652763550175314,0.9331417173411702,1
0.957909992338243,0.8859877874902764,1
0.8276442452280912,0.7615649330292481,1
0.7861013721888368,0.511857247019645,1
0.8583831563551905,0.07324585552803532,1
0.337449513285251,0.7056548710847498,1
0.631040293213176,0.5773762433054163,1
0.5362627842854514,0.6619927979855496,1
0.5171074301698126,0.3773218712508041,1
0.25937510572070965,0.7304416346863798,1
0.4152507579671576,0.4439754594944887,1
0.7360971879049264,0.5070167581256679,1
0.6427676888722778,0.5261744304025417,1
0.5769147913821462,0.5386553045224394,1
0.8009332476843534,0.2991426564699815,1
0.6247108487558092,0.9630916310583645,1
0.949435213733376,0.9781608876117496,1
0.9688152324193007,0.985862861613236,1
0.5002976927866141,0.90298604167125,1
0.8694213298413651,0.24203035790084815,1
0.9255445113130449,0.39822436801349625,1
0.9774580003330002,0.9448534375342613,1
0.22315050606003012,0.2384245364876469,1
0.589053929568893,0.6264714909287182,1
0.6135370221245966,0.6045707249775325,1
0.4578020743891768,0.4670216846756587,1
0.8768000807451257,0.6438286226403727,1
0.8468017603220825,0.8689556164162717,1
0.8070978226300918,0.9096544482173329,1
0.4726008470810475,0.7070452082472733,1
0.4961109467894733,0.04525340451727753,1
0.641322321627188,0.8898614761805251,1
0.8401167450586726,0.9446104448230507,1
0.9852278893706913,0.9541575468561235,1
0.45489150607333495,0.7781230010823349,1
0.7048718794081316,0.6249129056459185,1
0.9613864611750681,0.41536053306029985,1
0.5414884892454743,0.3339159035101859,1
0.6052423077940979,0.8979977887580067,1
0.7871579868521644,0.25396746193270625,1
0.9022616112659582,0.7722254473883836,1
0.7949478746390589,0.916562851996217,1
0.37317272049053535,0.875505698398167,1
0.7488057700093184,0.3188081753028438,1
0.9442833689603666,0.8918728776010727,1
0.8037521515127807,0.7820988774592692,1
0.9497272485867153,0.8617238396632664,1
0.554876448025857,0.7177577615901631,1
0.3921090924567297,0.2493922347745416,1
0.2040156262100592,0.23991751593141072,1
0.29412059440883614,0.3710731869779387,1
0.7808518621939277,0.8709158929365657,1
0.8054487709711813,0.8855370731702046,1
0.98811802413273,0.9565330728490529,1
0.8519054015101415,0.8396104035517382,1
0.8598158682340632,0.9764369063441433,1
0.982074068088774,0.9621083647567018,1
0.9585251743870166,0.9581952704898187,1
0.9475341155920103,0.6601789275050001,1
0.9648458070212215,0.9806098002731128,1
0.394779325909912,0.6035180130820216,1
0.653423167101575,0.06464034824157514,1
0.5021230027788569,0.7249154391954628,1
0.5179537368617951,0.2784744618342241,1
0.2804801480676705,0.68780727707993,1
0.9818240890373241,0.9477427523506653,1
0.3839365028248295,0.7366297784607787,1
0.657646184326968,0.3303538708102343,1
0.8689745941724633,0.8065458817530637,1
0.693938703445733,0.9046837035750079,1
0.5077784840061184,0.7665174707597298,1
0.7189389134038338,0.9567834432349982,1
0.6577446847820461,0.7748535589199296,1
0.3810952395708551,0.4987285821982779,1
0.9477229840231756,0.9541272135293751,1
0.9485252739625131,0.8445787349756263,1
0.9289252358717408,0.6384070955347751,1
0.2146026677525349,0.09760938440047098,1
0.366678021016242,0.2971134932076606,1
0.7196979671822463,0.30187649155731205,1
0.7568604731093227,0.6212468992138312,1
0.5887803874623084,0.753627635330996,1
0.8498893804011496,0.4569815339611896,1
0.49383645503598217,0.841502567026603,1
0.8764561958165591,0.5065076092653137,1
0.6554279759932089,0.8926945919139945,1
0.7878159574441425,0.5300905692803684,1
0.7524228791755867,0.9265952832647162,1
0.9312319038873457,0.3561596386447298,1
0.8266225758779351,0.8636198194695486,1
0.7706315688445797,0.8637838368939202,1
0.4924627808500297,0.5398200791649483,1
0.8362455530312607,0.6690203911511855,1
0.9142336401485979,0.8907864912292155,1
0.9099052301483228,0.7792388872675194,1
0.7345017707661035,0.7806384397530596,1
0.7276862028594784,0.9373848603899343,1
0.9481757941988126,0.8505431719656875,1
0.489909511117326,0.6550335066576183,1
0.22601366025960715,0.3645086739087347,1
0.2573321736915443,0.3606657565633719,1
0.9630581778045125,0.8948264275255013,1
0.6321575584621157,0.9638270898880584,1
0.5788891586461622,0.3251553360610735,1
0.7369608466137929,0.773587171992719,1
0.3755302920487889,0.2914202099656441,1
0.7676904533469215,0.9859167742022266,1
0.1585107656016909,0.6811355398380166,1
0.8118279486584121,0.9454450314246629,1
0.8274735728090629,0.564600072181653,1
0.7516901425634692,0.9180132274869512,1
0.9262452073597164,0.9140839890182686,1
0.4036000593304257,0.602158878151658,1
0.9043915969132731,0.9031592471483338,1
0.5709273081008027,0.6210860470005165,1
0.5047601839229351,0.5350658715653873,1
0.6894735495442201,0.9214272424739239,1
0.7983267402858951,0.8989769449196123,1
0.7680571195896699,0.5299045912499003,1
0.4971586185656874,0.7070106264255874,1
0.4974584680020152,0.4640669035587909,1
0.9114622158930443,0.8931741728436507,1
0.8447039158980961,0.8934207744068894,1
0.592842725261616,0.35643183471650375,1
0.3427902824426456,0.2676793637811281,1
0.473370479389514,0.5679909830643268,1
0.7076155508726706,0.3954650783476895,1
0.9185734748037272,0.7918808965765892,1
0.7040351190422828,0.4269517291758399,1
0.7708992106041619,0.710769059753831,1
0.8152232081153123,0.7658257638311977,1
0.8027323669429598,0.89401727339023,1
0.8886238907655514,0.8915874874705892,1
0.6843709170228347,0.6767198714817184,1
0.9214015034635201,0.8783490586692048,1
0.9695780554326994,0.9061166722178376,1
0.9684299414227958,0.9704646781710485,1
0.7319842377542869,0.8604502149463101,1
0.8114233288452973,0.11051674930696655,1
0.5491825235898342,0.4559003767928189,1
0.6274644292490988,0.6070636458396493,1
0.8590637726886431,0.5466927169129063,1
0.9207807064007936,0.2852653900517694,1
0.8088004936425449,0.8550501988292684,1
0.8830324225902701,0.8184457426746006,1
0.9841420227920229,0.9740317316709478,1
0.6999771503265338,0.9288245509682498,1
0.6346570576916817,0.6097128884516991,1
0.9723137765695674,0.9765048729640885,1
0.8095115292894088,0.8892225416736129,1
0.9592533512239396,0.8731058523695249,1
0.7036278169544538,0.7270129743277377,1
0.816161081446627,0.8200676449725693,1
0.647616646799435,0.8266830515215934,1
0.9767521608508448,0.9814731567276027,1
0.28625631771358767,0.20956724779853933,1
0.8654461261878403,0.6932960782883407,1
0.8594624065476336,0.755825609366982,1
0.8137638609228864,0.4295522642099773,1
0.7848046819834275,0.8978734008250843,1
0.51266402431289,0.7391122153381048,1
0.9816457859555584,0.7178430849324655,1
0.8151301748655665,0.5501422291826032,1
0.898667141231448,0.4482273934646413,1
0.7933571398144877,0.5450123506752248,1
0.6692816289851927,0.9440223151547452,1
0.8032354127140613,0.6759249462471922,1
0.5786285513633533,0.7744900719322813,1
0.7905742694114963,0.8119771318321081,1
0.675617323295537,0.8378817664522404,1
0.75343454940568,0.5640047998916256,1
0.9725380558671789,0.9294893667760676,1
0.04415825162396575,0.7507690134507042,1
0.948683272576833,0.7941564050824591,1
0.899943749781699,0.8334967177082011,1
0.892046079438691,0.7407106240296858,1
0.4158599074399515,0.5724570872848261,1
0.8672299901906305,0.774466304024893,1
0.9076458985539573,0.5651969158223541,1
0.9595604984264205,0.6650727151707894,1
0.8424032540835388,0.8148401933250756,1
0.3725426705349855,0.21998958272526056,1
0.6735021260862284,0.6073520107437167,1
0.9619117350252934,0.8759974044700312,1
0.9427666258333762,0.9387191375977203,1
0.31888128559497686,0.3269712795289791,1
0.8056364027746682,0.7145251798702561,1
0.7240942005040728,0.8313634649111218,1
0.8860870025577745,0.38887107789627007,1
0.7168534610139035,0.9314086164699722,1
0.43225110336779066,0.5611548244168638,1
0.700165822833489,0.8727056988936381,1
0.5285218395045695,0.44039316091586983,1
0.925152091234471,0.9495712349426745,1
0.8630083596919162,0.8817649518969176,1
0.5977182855748369,0.9190277743226509,1
0.849120094121026,0.8804105443702529,1
0.8007134062403581,0.3065770209714562,1
0.5890747647136289,0.4614439125426486,1
0.3661366471866906,0.8437348836221755,1
0.5055902063274977,0.8428248220879321,1
0.6846573154461372,0.7117673009619508,1
0.8964531156087397,0.9753047314032641,1
0.08479469326677323,0.8057778723395828,1
0.7773421691478427,0.368205858083984,1
0.8566863324024032,0.7191503682414377,1
0.7343178901470696,0.4840248120247423,1
0.6505661654956247,0.7693711543112168,1
0.9654869824055787,0.9316527961394457,1
0.8508168509270462,0.8199805266064917,1
0.16255799161471823,0.3829239968992892,1
0.9649464106155281,0.9632442042149962,1
0.9346239114636633,0.9579885867486989,1
0.4402704087120765,0.572788762173213,1
0.6128293691680939,0.6079436665387455,1
0.6401568953863879,0.8905434339162697,1
0.6806461533237744,0.6330695379016573,1
0.8052132239608898,0.8263869215855105,1
0.7549688061558884,0.41335605467643416,1
0.829317691952227,0.3046966092860425,1
0.15163634461858258,0.9199125643429916,1
0.49936595510197784,0.6415404672615473,1
0.8786238407341951,0.8156784824292498,1
0.3394629683710329,0.693559571488246,1
0.45195237690295587,0.833769541890446,1
0.7138580590522656,0.9568877460435183,1
0.8442397460933785,0.7854391235049333,1
0.7935138849501822,0.5660161448277855,1
0.8502952027863091,0.4701662487714159,1
0.9710109904966793,0.9589606527782276,1
0.33599642273162855,0.41092175159077604,1
0.8761133742610173,0.7934778873707476,1
0.921819915496154,0.8553246741348937,1
0.9001687488706434,0.9003498209887172,1
0.8925345933948294,0.8546278649999789,1
0.6111662924151955,0.9522613062983838,1
0.8022410164847271,0.8321723869870192,1
0.6672362181149819,0.795153138303514,1
0.972945336741002,0.8018052568787306,1
0.974872669154052,0.6003467808735414,1
